
Beverages,12/23/2012,5312,47.45
Beverages,1/29/2011,7574,47.45
Household,3/15/2013,2982,668.27
Personal Care,3/29/2011,5915,81.73
Household,4/13/2013,2785,668.27
Fruits,2/15/2017,7033,9.33
Cereal,1/26/2014,4134,205.70
Vegetables,5/26/2015,6591,154.06
Clothes,9/30/2010,8942,109.28
Fruits,4/27/2017,2754,9.33
Vegetables,7/13/2015,1625,154.06
Beverages,5/6/2013,6186,47.45
Fruits,3/27/2012,9096,9.33
Cereal,12/13/2010,50,205.70
Household,11/14/2016,770,668.27
Office Supplies,12/11/2011,11,651.21
Meat,1/15/2017,8559,421.89
Cosmetics,6/13/2012,4233,437.20
Vegetables,5/21/2017,6880,154.06
Fruits,6/26/2010,3380,9.33
Household,11/16/2016,2644,668.27
Meat,7/15/2013,615,421.89
Meat,5/14/2016,5267,421.89
Meat,11/1/2015,1604,421.89
Beverages,1/14/2011,6663,47.45
Office Supplies,7/2/2013,4510,651.21
Office Supplies,2/17/2012,9997,651.21
Meat,12/14/2013,5928,421.89
Cosmetics,8/20/2011,1230,437.20
Vegetables,6/14/2014,126,154.06
Cosmetics,10/24/2013,3871,437.20
Household,5/6/2017,5752,668.27
Snacks,10/18/2014,6086,152.58
Vegetables,2/19/2012,7222,154.06
Cereal,8/7/2012,8539,205.70
Household,12/5/2012,1448,668.27
Clothes,9/16/2014,4393,109.28
Snacks,1/5/2013,7846,152.58
Vegetables,5/9/2015,9312,154.06
Household,2/21/2015,8329,668.27
Cereal,8/28/2010,1462,205.70
Snacks,5/19/2016,7310,152.58
Cereal,10/14/2013,1504,205.70
Snacks,9/13/2015,1705,152.58
Cereal,1/29/2017,2605,205.70
Clothes,12/14/2013,927,109.28
Household,10/7/2014,427,668.27
Meat,11/22/2013,6891,421.89
Baby Food,7/19/2010,3135,255.28
Household,8/3/2012,4010,668.27
Cosmetics,1/4/2010,1394,437.20
Clothes,8/1/2016,9198,109.28
Baby Food,1/25/2013,8366,255.28
Beverages,12/14/2013,9716,47.45
Beverages,6/29/2015,3940,47.45
Fruits,5/12/2016,3608,9.33
Personal Care,3/24/2010,9821,81.73
Baby Food,9/27/2010,707,255.28
Fruits,6/23/2017,6428,9.33
Baby Food,2/22/2012,4175,255.28
Baby Food,5/18/2015,3174,255.28
Snacks,10/21/2014,9678,152.58
Snacks,4/4/2014,1975,152.58
Personal Care,11/6/2014,5380,81.73
Vegetables,3/8/2011,7243,154.06
Office Supplies,4/17/2010,1944,651.21
Beverages,9/10/2012,5893,47.45
Cereal,3/11/2016,2534,205.70
Snacks,1/29/2012,7340,152.58
Cosmetics,8/21/2011,2815,437.20
Snacks,1/31/2012,3496,152.58
Snacks,6/21/2015,950,152.58
Household,5/9/2017,8776,668.27
Cosmetics,7/24/2010,7604,437.20
Household,9/16/2011,95,668.27
Beverages,12/20/2011,5941,47.45
Cereal,2/25/2011,6866,205.70
Household,12/3/2013,1625,668.27
Clothes,11/11/2010,1004,109.28
Household,7/20/2012,2819,668.27
Vegetables,6/26/2015,6921,154.06
Beverages,6/10/2013,189,47.45
Cosmetics,5/29/2016,1534,437.20
Cosmetics,7/4/2016,6897,437.20
Personal Care,6/29/2014,4254,81.73
Cereal,12/24/2015,8609,205.70
Fruits,6/28/2012,6998,9.33
Snacks,7/22/2015,3488,152.58
Cereal,1/16/2015,4178,205.70
Office Supplies,4/2/2013,2197,651.21
Fruits,7/17/2013,2708,9.33
Clothes,7/22/2016,7902,109.28
Baby Food,6/3/2016,2004,255.28
Cosmetics,2/15/2012,6267,437.20
Fruits,4/15/2011,3978,9.33
Cosmetics,3/25/2011,5454,437.20
Personal Care,5/8/2010,3045,81.73
Personal Care,11/21/2011,6130,81.73
Meat,7/30/2012,6119,421.89
Fruits,1/4/2014,1456,9.33
Cosmetics,4/5/2011,2614,437.20
Clothes,10/30/2011,7098,109.28
Vegetables,9/18/2016,4445,154.06
Vegetables,8/12/2016,1220,154.06
Clothes,11/14/2010,6024,109.28
Baby Food,3/29/2011,4486,255.28
Snacks,5/30/2015,4266,152.58
Meat,10/5/2010,59,421.89
Clothes,1/16/2016,8586,109.28
Office Supplies,12/25/2016,3604,651.21
Vegetables,7/11/2015,898,154.06
